S.No, Part Number, Manufacturer, Reference designator, Part Value, Qty, In Stock, SKU, Price, Total Price, Product Url,Seller
1,"RC0603JR-0710KL",Yageo,"r1,r5,r6,r7,r8,r9,r10,r11,r12,r19,r20",10000 ohm, 11, 8603, 2879583, 0.00240, 0.0264, https://octopart.com/click/track?country=IN&ak=17001198&sig=0922bfb&sid=2454&ppid=1160844&vpid=19679401&ct=offers, Future Electronics
2,"RC0603JR-071KL",Yageo,"r2,r18",1000 ohm, 2, 5774, RC0603JR-071KL, 0.00170, 0.0034, https://octopart.com/click/track?country=IN&ak=17001198&sig=0eb00c7&sid=13811&ppid=55402888&vpid=189264391&ct=offers, Area51
3,"RC0603JR-07910RL",Yageo,"r3",910 ohm, 1, 50, C1S900100949831, 0.04390, 0.0439, https://octopart.com/click/track?country=IN&ak=17001198&sig=0c34cf3&sid=13512&ppid=1162648&vpid=281203337&ct=offers, Chip One Stop Japan
4,"RC0603JR-074K7L",Yageo,"r4",4700 ohm, 1, 29513, RC0603JR-074K7L, 0.01500, 0.015, https://octopart.com/click/track?country=IN&ak=17001198&sig=0e0dcd2&sid=2412&ppid=55458509&vpid=195934255&ct=offers, Quest
5,"stm32f098ccu6",ST Micro,"u1",stm32f098ccu6 , 1, 98, 71Y7141, 4.74000, 4.74, https://octopart.com/click/track?country=IN&ak=17001198&sig=09b82df&sid=2402&ppid=52066979&vpid=241343252&ct=offers, Newark
6,"c0603c105k3ractu",Kemet,"c1,c9,c12,c13,c14",1.0E-6 F, 5, 143, C0603C105K3RACTU**MULT1, 0.20540, 1.027, https://octopart.com/click/track?country=IN&ak=17001198&sig=0f39295&sid=1106&ppid=22544255&vpid=52749042&ct=offers, Arrow
7,"06035C104K4Z2A",Avx,"c2,c3,c4,c6,c7",1.0E-7 F, 5, 1585, 06035C104K4Z2A**MULT1, 0.04920, 0.246, https://octopart.com/click/track?country=IN&ak=17001198&sig=0c44469&sid=1106&ppid=18078370&vpid=179587332&ct=offers, Arrow
8,"z0603c241asmst",Kemet,"f1",240 ohm, 1, 3960, 80-Z0603C241ASMST, 0.23000, 0.23, https://octopart.com/click/track?country=IN&ak=17001198&sig=07a3e59&sid=2401&ppid=7189478&vpid=37681534&ct=offers, Mouser
9,"GRM188R6YA475KE15D",Murata,"c5",4.7E-6 F, 1, 977339, 490-7205-6-ND, 0.37000, 0.37, https://octopart.com/click/track?country=IN&ak=17001198&sig=0767ac1&sid=459&ppid=26982329&vpid=68513478&ct=offers, Digi-Key
10,"06035C103K4Z2A",Avx,"c8",1.0E-8 F, 1, 54256, 581-06035C103K4Z2A, 0.22000, 0.22, https://octopart.com/click/track?country=IN&ak=17001198&sig=097f17b&sid=2401&ppid=9079594&vpid=37780132&ct=offers, Mouser
11,"AT25010B-SSHL-T",Atmel,"u2",AT25010B-SSHL-T , 1, 2642, C30499, 0.27400, 0.274, https://octopart.com/click/track?country=IN&ak=17001198&sig=0ecd7f8&sid=27971&ppid=43171468&vpid=445981708&ct=offers, LCSC
12,"c0402c103k3rac",Kemet,"c10,c11,c16,c17,c18,c24",1.0E-8 F, 6, 118031, C0402C103K3RAC, 0.04500, 0.27, https://octopart.com/click/track?country=IN&ak=17001198&sig=0e911fb&sid=2412&ppid=2222716&vpid=5041149&ct=offers, Quest
13,"AT25128B-SSHL-T",Atmel,"u3",AT25128B-SSHL-T , 1, 50, AT25128B-SSHL-T, 0.43000, 0.43, https://octopart.com/click/track?country=IN&ak=17001198&sig=0609783&sid=13803&ppid=43171470&vpid=447285978&ct=offers, ExcessParts.Net
14,"MAX3218EAP+T",Maxim Integrated,"u4",MAX3218EAP+T , 1, 2000, 7085396, 4.12000, 4.12, https://octopart.com/click/track?country=IN&ak=17001198&sig=019b05a&sid=2454&ppid=39811086&vpid=421644154&ct=offers, Future Electronics
15,"182-009-113R531",Norcomp Inc,"u5",182-009-113R531 , 1, 10, 182-009-113R531, 0.61000, 0.61, https://octopart.com/click/track?country=IN&ak=17001198&sig=005db22&sid=13803&ppid=233990&vpid=53541430&ct=offers, ExcessParts.Net
16,"l1210r150mdwit",Kemet,"i1",1.5E-5 H, 1, na, na, na, na, na, na
17,"c0805c475k4ractu",Kemet,"c15",4.7E-6 F, 1, 614, C0805C475K4RACTU**MULT1, 0.17390, 0.1739, https://octopart.com/click/track?country=IN&ak=17001198&sig=0056091&sid=1106&ppid=22859922&vpid=269150623&ct=offers, Arrow
18,"RC0603JR-07100KL",Yageo,"r13,r14,r15,r16",100000 ohm, 4, 34348, RC0603JR-07100KL, 0.01500, 0.06, https://octopart.com/click/track?country=IN&ak=17001198&sig=0b5505b&sid=2412&ppid=55458503&vpid=195934242&ct=offers, Quest
19,"ASEK-2-32.768KHz-ECST",Abracon,"u6",ASEK-2-32.768KHz-ECST , 1, na, na, na, na, na, na
20,"ASDMB-25.000MHZ-EC-T",Abracon,"u7",ASDMB-25.000MHZ-EC-T , 1, 152, 815-ASDMB-25-ECT, 1.51000, 1.51, https://octopart.com/click/track?country=IN&ak=17001198&sig=0fc4c76&sid=2401&ppid=29687756&vpid=194829815&ct=offers, Mouser
21,"LP3878SDX-ADJ/NOPB ",TI,"u8",LP3878SDX-ADJ/NOPB  , 1, 1811, 926-LP3878SDXADJNOPB, 2.15000, 2.15, https://octopart.com/click/track?country=IN&ak=17001198&sig=0aea548&sid=2401&ppid=24851991&vpid=271405020&ct=offers, Mouser
22,"c1206c106k3ractu",Kemet,"c19",1.0E-5 F, 1, 2141, C1206C106K3RACTU**MULT1, 0.66890, 0.6689, https://octopart.com/click/track?country=IN&ak=17001198&sig=079727f&sid=1106&ppid=22544257&vpid=255954928&ct=offers, Arrow
